Run,Year,Count
Wild Winter-Late Steelhead,2011,814
Wild Winter-Late Steelhead,2012,948
Wild Winter-Late Steelhead,2013,947
Wild Winter-Late Steelhead,2014,395
Wild Winter-Late Steelhead,2015,498
Wild Winter-Late Steelhead,2016,473
Wild Winter-Late Steelhead,2017,372
Wild Winter-Late Steelhead,2018,350
Wild Winter-Late Steelhead,2019,311
Wild Winter-Late Steelhead,2020,848
Hatchery Summer Steelhead,1997,1092
Hatchery Summer Steelhead,1998,1834
Hatchery Summer Steelhead,1999,1258
Hatchery Summer Steelhead,2000,2150
Hatchery Summer Steelhead,2001,1319
Hatchery Summer Steelhead,2002,8077
Hatchery Summer Steelhead,2003,3198
Hatchery Summer Steelhead,2004,8806
Hatchery Summer Steelhead,2005,3646
Hatchery Summer Steelhead,2006,8974
Hatchery Summer Steelhead,2007,1841
Hatchery Summer Steelhead,2008,6858
Hatchery Summer Steelhead,2009,5146
Hatchery Summer Steelhead,2010,8969
Hatchery Summer Steelhead,2011,7062
Hatchery Summer Steelhead,2012,10600
Hatchery Summer Steelhead,2013,3894
Hatchery Summer Steelhead,2014,11732
Hatchery Summer Steelhead,2015,8010
Hatchery Summer Steelhead,2016,8749
Hatchery Summer Steelhead,2017,688
Hatchery Summer Steelhead,2018,1319
Hatchery Summer Steelhead,2019,1898
Hatchery Summer Steelhead,2020,4684
Hatchery Winter Steelhead,1997,481
Hatchery Winter Steelhead,1998,1469
Hatchery Winter Steelhead,1999,1144
Hatchery Winter Steelhead,2000,1761
Hatchery Winter Steelhead,2001,1833
Hatchery Winter Steelhead,2002,1926
Hatchery Winter Steelhead,2003,1026
Hatchery Winter Steelhead,2004,2185
Hatchery Winter Steelhead,2005,1221
Hatchery Winter Steelhead,2006,2314
Hatchery Winter Steelhead,2007,1909
Hatchery Winter Steelhead,2008,1083
Hatchery Winter Steelhead,2009,1200
Hatchery Winter Steelhead,2010,1851
Hatchery Winter Steelhead,2011,1461
Hatchery Winter Steelhead,2012,1554
Hatchery Winter Steelhead,2013,583
Hatchery Winter Steelhead,2014,1218
Hatchery Winter Steelhead,2015,491
Hatchery Winter Steelhead,2016,0
Hatchery Winter Steelhead,2017,0
Hatchery Winter Steelhead,2018,0
Hatchery Winter Steelhead,2019,0
Hatchery Winter Steelhead,2020,0
Hatchery Winter-Late Steelhead,1997,0
Hatchery Winter-Late Steelhead,1998,0
Hatchery Winter-Late Steelhead,1999,0
Hatchery Winter-Late Steelhead,2000,0
Hatchery Winter-Late Steelhead,2001,838
Hatchery Winter-Late Steelhead,2002,4429
Hatchery Winter-Late Steelhead,2003,2516
Hatchery Winter-Late Steelhead,2004,1875
Hatchery Winter-Late Steelhead,2005,1044
Hatchery Winter-Late Steelhead,2006,987
Hatchery Winter-Late Steelhead,2007,1036
Hatchery Winter-Late Steelhead,2008,1152
Hatchery Winter-Late Steelhead,2009,4819
Hatchery Winter-Late Steelhead,2010,8190
Hatchery Winter-Late Steelhead,2011,4984
Hatchery Winter-Late Steelhead,2012,5691
Hatchery Winter-Late Steelhead,2013,2512
Hatchery Winter-Late Steelhead,2014,4415
Hatchery Winter-Late Steelhead,2015,4680
Hatchery Winter-Late Steelhead,2016,4548
Hatchery Winter-Late Steelhead,2017,1733
Hatchery Winter-Late Steelhead,2018,2335
Hatchery Winter-Late Steelhead,2019,1192
Hatchery Winter-Late Steelhead,2020,4019
