Run,Year,Count
Hatchery Summer Steelhead,2014,381
Hatchery Summer Steelhead,2015,186
Hatchery Summer Steelhead,2016,166
Hatchery Summer Steelhead,2017,205
Hatchery Summer Steelhead,2018,209
Hatchery Summer Steelhead,2019,110
Hatchery Summer Steelhead,2020,225
Hatchery Winter Steelhead,1997,3
Hatchery Winter Steelhead,1998,356
Hatchery Winter Steelhead,1999,434
Hatchery Winter Steelhead,2000,687
Hatchery Winter Steelhead,2001,3295
Hatchery Winter Steelhead,2002,1905
Hatchery Winter Steelhead,2003,410
Hatchery Winter Steelhead,2004,263
Hatchery Winter Steelhead,2005,167
Hatchery Winter Steelhead,2006,703
Hatchery Winter Steelhead,2007,1172
Hatchery Winter Steelhead,2008,668
Hatchery Winter Steelhead,2009,366
Hatchery Winter Steelhead,2010,603
Hatchery Winter Steelhead,2011,374
Hatchery Winter Steelhead,2012,749
Hatchery Winter Steelhead,2013,308
Hatchery Winter Steelhead,2014,84
Hatchery Winter Steelhead,2015,540
Hatchery Winter Steelhead,2016,655
Hatchery Winter Steelhead,2017,90
Hatchery Winter Steelhead,2018,159
Hatchery Winter Steelhead,2019,27
Hatchery Winter Steelhead,2020,214
Wild Type S Coho,1997,0
Wild Type S Coho,1998,0
Wild Type S Coho,1999,0
Wild Type S Coho,2000,0
Wild Type S Coho,2001,523
Wild Type S Coho,2002,192
Wild Type S Coho,2003,343
Wild Type S Coho,2004,119
Wild Type S Coho,2005,148
Wild Type S Coho,2006,166
Wild Type S Coho,2007,106
Wild Type S Coho,2008,89
Wild Type S Coho,2009,83
Wild Type S Coho,2010,62
Wild Type S Coho,2011,212
Wild Type S Coho,2012,25
Wild Type S Coho,2013,28
Wild Type S Coho,2014,206
Wild Type S Coho,2015,39
Wild Type S Coho,2016,51
Wild Type S Coho,2017,211
Wild Type S Coho,2018,27
Wild Type S Coho,2019,211
Wild Type S Coho,2020,237
Wild Type N Coho,1997,0
Wild Type N Coho,1998,0
Wild Type N Coho,1999,0
Wild Type N Coho,2000,21
Wild Type N Coho,2001,623
Wild Type N Coho,2002,123
Wild Type N Coho,2003,363
Wild Type N Coho,2004,102
Wild Type N Coho,2005,124
Wild Type N Coho,2006,101
Wild Type N Coho,2007,239
Wild Type N Coho,2008,78
Wild Type N Coho,2009,114
Wild Type N Coho,2010,231
Wild Type N Coho,2011,242
Wild Type N Coho,2012,193
Wild Type N Coho,2013,155
Wild Type N Coho,2014,303
Wild Type N Coho,2015,46
Wild Type N Coho,2016,172
Wild Type N Coho,2017,152
Wild Type N Coho,2018,94
Wild Type N Coho,2019,114
Wild Type N Coho,2020,502
Hatchery Type S Coho,1997,0
Hatchery Type S Coho,1998,10367
Hatchery Type S Coho,1999,16041
Hatchery Type S Coho,2000,17033
Hatchery Type S Coho,2001,42673
Hatchery Type S Coho,2002,14263
Hatchery Type S Coho,2003,30874
Hatchery Type S Coho,2004,10176
Hatchery Type S Coho,2005,12550
Hatchery Type S Coho,2006,15170
Hatchery Type S Coho,2007,11618
Hatchery Type S Coho,2008,11325
Hatchery Type S Coho,2009,9129
Hatchery Type S Coho,2010,10823
Hatchery Type S Coho,2011,13421
Hatchery Type S Coho,2012,616
Hatchery Type S Coho,2013,11869
Hatchery Type S Coho,2014,22722
Hatchery Type S Coho,2015,3158
Hatchery Type S Coho,2016,11000
Hatchery Type S Coho,2017,8080
Hatchery Type S Coho,2018,3320
Hatchery Type S Coho,2019,5160
Hatchery Type S Coho,2020,7495
Hatchery Type N Coho,1997,12364
Hatchery Type N Coho,1998,10808
Hatchery Type N Coho,1999,17717
Hatchery Type N Coho,2000,22835
Hatchery Type N Coho,2001,63578
Hatchery Type N Coho,2002,5350
Hatchery Type N Coho,2003,15462
Hatchery Type N Coho,2004,7130
Hatchery Type N Coho,2005,12505
Hatchery Type N Coho,2006,17665
Hatchery Type N Coho,2007,14805
Hatchery Type N Coho,2008,10372
Hatchery Type N Coho,2009,16948
Hatchery Type N Coho,2010,18523
Hatchery Type N Coho,2011,13036
Hatchery Type N Coho,2012,2997
Hatchery Type N Coho,2013,9705
Hatchery Type N Coho,2014,30526
Hatchery Type N Coho,2015,11631
Hatchery Type N Coho,2016,12171
Hatchery Type N Coho,2017,6663
Hatchery Type N Coho,2018,9755
Hatchery Type N Coho,2019,4710
Hatchery Type N Coho,2020,11361
