Run,Year,Count
Hatchery Type S Coho,2010,0
Hatchery Type S Coho,2011,0
Hatchery Type S Coho,2012,0
Hatchery Type S Coho,2013,2
Hatchery Type S Coho,2014,0
Hatchery Type S Coho,2015,0
Hatchery Type S Coho,2016,0
Hatchery Type S Coho,2017,0
Hatchery Type S Coho,2018,0
Hatchery Type S Coho,2019,0
Hatchery Type S Coho,2020,0
