Run,Year,Count
Wild Winter-Late Steelhead,2012,1023
Wild Winter-Late Steelhead,2013,751
Wild Winter-Late Steelhead,2014,880
Wild Winter-Late Steelhead,2015,1090
Wild Winter-Late Steelhead,2016,1135
Wild Winter-Late Steelhead,2017,632
Wild Winter-Late Steelhead,2018,559
Wild Winter-Late Steelhead,2019,134
Wild Winter-Late Steelhead,2020,507
Hatchery Summer Steelhead,1997,0
Hatchery Summer Steelhead,1998,0
Hatchery Summer Steelhead,1999,1234
Hatchery Summer Steelhead,2000,863
Hatchery Summer Steelhead,2001,851
Hatchery Summer Steelhead,2002,2053
Hatchery Summer Steelhead,2003,2162
Hatchery Summer Steelhead,2004,2933
Hatchery Summer Steelhead,2005,1239
Hatchery Summer Steelhead,2006,1803
Hatchery Summer Steelhead,2007,798
Hatchery Summer Steelhead,2008,426
Hatchery Summer Steelhead,2009,1231
Hatchery Summer Steelhead,2010,3653
Hatchery Summer Steelhead,2011,1665
Hatchery Summer Steelhead,2012,985
Hatchery Summer Steelhead,2013,1003
Hatchery Summer Steelhead,2014,3484
Hatchery Summer Steelhead,2015,5064
Hatchery Summer Steelhead,2016,2516
Hatchery Summer Steelhead,2017,398
Hatchery Summer Steelhead,2018,728
Hatchery Summer Steelhead,2019,763
Hatchery Summer Steelhead,2020,797
Hatchery Winter Steelhead,1997,7
Hatchery Winter Steelhead,1998,92
Hatchery Winter Steelhead,1999,269
Hatchery Winter Steelhead,2000,344
Hatchery Winter Steelhead,2001,1842
Hatchery Winter Steelhead,2002,2200
Hatchery Winter Steelhead,2003,1275
Hatchery Winter Steelhead,2004,1234
Hatchery Winter Steelhead,2005,953
Hatchery Winter Steelhead,2006,1302
Hatchery Winter Steelhead,2007,1262
Hatchery Winter Steelhead,2008,377
Hatchery Winter Steelhead,2009,488
Hatchery Winter Steelhead,2010,763
Hatchery Winter Steelhead,2011,200
Hatchery Winter Steelhead,2012,516
Hatchery Winter Steelhead,2013,162
Hatchery Winter Steelhead,2014,414
Hatchery Winter Steelhead,2015,794
Hatchery Winter Steelhead,2016,756
Hatchery Winter Steelhead,2017,239
Hatchery Winter Steelhead,2018,359
Hatchery Winter Steelhead,2019,109
Hatchery Winter Steelhead,2020,107
Hatchery Winter-Late Steelhead,1997,0
Hatchery Winter-Late Steelhead,1998,0
Hatchery Winter-Late Steelhead,1999,0
Hatchery Winter-Late Steelhead,2000,0
Hatchery Winter-Late Steelhead,2001,0
Hatchery Winter-Late Steelhead,2002,0
Hatchery Winter-Late Steelhead,2003,0
Hatchery Winter-Late Steelhead,2004,0
Hatchery Winter-Late Steelhead,2005,0
Hatchery Winter-Late Steelhead,2006,0
Hatchery Winter-Late Steelhead,2007,0
Hatchery Winter-Late Steelhead,2008,0
Hatchery Winter-Late Steelhead,2009,0
Hatchery Winter-Late Steelhead,2010,88
Hatchery Winter-Late Steelhead,2011,372
Hatchery Winter-Late Steelhead,2012,495
Hatchery Winter-Late Steelhead,2013,230
Hatchery Winter-Late Steelhead,2014,497
Hatchery Winter-Late Steelhead,2015,892
Hatchery Winter-Late Steelhead,2016,990
Hatchery Winter-Late Steelhead,2017,259
Hatchery Winter-Late Steelhead,2018,126
Hatchery Winter-Late Steelhead,2019,175
Hatchery Winter-Late Steelhead,2020,453
Wild Type S Coho,1997,0
Wild Type S Coho,1998,0
Wild Type S Coho,1999,0
Wild Type S Coho,2000,0
Wild Type S Coho,2001,0
Wild Type S Coho,2002,85
Wild Type S Coho,2003,397
Wild Type S Coho,2004,51
Wild Type S Coho,2005,0
Wild Type S Coho,2006,32
Wild Type S Coho,2007,14
Wild Type S Coho,2008,20
Wild Type S Coho,2009,62
Wild Type S Coho,2010,42
Wild Type S Coho,2011,48
Wild Type S Coho,2012,32
Wild Type S Coho,2013,37
Wild Type S Coho,2014,48
Wild Type S Coho,2015,32
Wild Type S Coho,2016,4
Wild Type S Coho,2017,8
Wild Type S Coho,2018,32
Wild Type S Coho,2019,15
Wild Type S Coho,2020,34
Wild Type N Coho,1997,0
Wild Type N Coho,1998,0
Wild Type N Coho,1999,0
Wild Type N Coho,2000,0
Wild Type N Coho,2001,0
Wild Type N Coho,2002,234
Wild Type N Coho,2003,919
Wild Type N Coho,2004,168
Wild Type N Coho,2005,75
Wild Type N Coho,2006,257
Wild Type N Coho,2007,59
Wild Type N Coho,2008,71
Wild Type N Coho,2009,195
Wild Type N Coho,2010,125
Wild Type N Coho,2011,243
Wild Type N Coho,2012,131
Wild Type N Coho,2013,279
Wild Type N Coho,2014,231
Wild Type N Coho,2015,49
Wild Type N Coho,2016,136
Wild Type N Coho,2017,362
Wild Type N Coho,2018,477
Wild Type N Coho,2019,202
Wild Type N Coho,2020,240
Hatchery Type S Coho,1997,0
Hatchery Type S Coho,1998,1486
Hatchery Type S Coho,1999,1834
Hatchery Type S Coho,2000,1587
Hatchery Type S Coho,2001,5338
Hatchery Type S Coho,2002,1414
Hatchery Type S Coho,2003,1542
Hatchery Type S Coho,2004,866
Hatchery Type S Coho,2005,628
Hatchery Type S Coho,2006,958
Hatchery Type S Coho,2007,586
Hatchery Type S Coho,2008,2535
Hatchery Type S Coho,2009,1533
Hatchery Type S Coho,2010,1751
Hatchery Type S Coho,2011,238
Hatchery Type S Coho,2012,17
Hatchery Type S Coho,2013,298
Hatchery Type S Coho,2014,1225
Hatchery Type S Coho,2015,208
Hatchery Type S Coho,2016,6
Hatchery Type S Coho,2017,24
Hatchery Type S Coho,2018,93
Hatchery Type S Coho,2019,117
Hatchery Type S Coho,2020,145
Hatchery Type N Coho,1997,278
Hatchery Type N Coho,1998,426
Hatchery Type N Coho,1999,1095
Hatchery Type N Coho,2000,6298
Hatchery Type N Coho,2001,15343
Hatchery Type N Coho,2002,4083
Hatchery Type N Coho,2003,3246
Hatchery Type N Coho,2004,3155
Hatchery Type N Coho,2005,1233
Hatchery Type N Coho,2006,5355
Hatchery Type N Coho,2007,1758
Hatchery Type N Coho,2008,4891
Hatchery Type N Coho,2009,4420
Hatchery Type N Coho,2010,7690
Hatchery Type N Coho,2011,3627
Hatchery Type N Coho,2012,2455
Hatchery Type N Coho,2013,3806
Hatchery Type N Coho,2014,21977
Hatchery Type N Coho,2015,2898
Hatchery Type N Coho,2016,5138
Hatchery Type N Coho,2017,729
Hatchery Type N Coho,2018,3418
Hatchery Type N Coho,2019,1727
Hatchery Type N Coho,2020,4510
